,last_name,first_name,birthday,gender,type,state,party
5437,Knapp,Charles,1845-06-30,M,rep,NY,Republican
5438,Laidlaw,William,1840-01-01,M,rep,NY,Republican
5439,Laird,James,1849-06-20,M,rep,NE,Republican
5440,Langston,John,1829-12-14,M,rep,VA,Republican
5441,Lansing,Frederick,1838-02-16,M,rep,NY,Republican
5443,Laws,Gilbert,1838-03-11,M,rep,NE,Republican
5444,Lehlbach,Herman,1845-07-03,M,rep,NJ,Republican
5446,Manderson,Charles,1837-02-09,M,sen,NE,Republican
5447,Marston,Gilman,1811-08-20,M,sen,NH,Republican
5449,Mathews,George,1852-06-04,M,rep,DK,Republican
5453,McCord,Myron,1840-11-26,M,rep,WI,Republican
5454,McCormick,Henry,1844-06-30,M,rep,PA,Republican
5455,McDuffie,John,1841-05-16,M,rep,AL,Republican
5457,Miles,Frederick,1815-12-19,M,rep,CT,Republican
5458,Miller,Thomas,1849-06-17,M,rep,SC,Republican
5459,Moffitt,John,1843-01-08,M,rep,NY,Republican
5460,Moody,Gideon,1832-10-16,M,sen,SD,Republican
5461,Moore,Orren,1839-08-10,M,rep,NH,Republican
5462,Morey,Henry,1841-04-08,M,rep,OH,Republican
5464,Morrill,Edmund,1834-02-12,M,rep,KS,Republican
5465,Morrow,William,1843-07-15,M,rep,CA,Republican
5466,Niedringhaus,Frederick,1837-10-21,M,rep,MO,Republican
5467,Nute,Alonzo,1826-02-12,M,rep,NH,Republican
5468,Nutting,Newton,1840-10-22,M,rep,NY,Republican
5470,Osborne,Edwin,1839-08-07,M,rep,PA,Republican
5471,Owen,William,1846-09-06,M,rep,IN,Republican
5472,Payson,Lewis,1840-09-17,M,rep,IL,Republican
5475,Peters,Samuel,1842-08-16,M,rep,KS,Republican
5477,Pierce,Gilbert,1839-01-11,M,sen,ND,Republican
5479,Plumb,Preston,1837-10-12,M,sen,KS,Republican
5480,Pugsley,Jacob,1838-01-25,M,rep,OH,Republican
5484,Ray,Joseph,1849-05-25,M,rep,PA,Republican
5485,Reed,Joseph,1835-03-12,M,rep,IA,Republican
5486,Rockwell,Francis,1844-05-26,M,rep,MA,Republican
5488,Rowell,Jonathan,1833-02-10,M,rep,IL,Republican
5490,Ryan,Thomas,1837-11-25,M,rep,KS,Republican
5491,Sawyer,John,1825-06-05,M,rep,NY,Republican
5493,Simonds,William,1842-11-24,M,rep,CT,Republican
5495,Smith,Charles,1844-02-24,M,rep,WV,Republican
5496,Snider,Samuel,1845-10-09,M,rep,MN,Republican
5497,Spooner,Henry,1839-08-06,M,rep,RI,Republican
5499,Stivers,Moses,1828-12-30,M,rep,NY,Republican
5500,Stockbridge,Henry,1856-09-18,M,rep,MD,Republican
5501,Struble,Isaac,1843-11-03,M,rep,IA,Republican
5502,Sweney,Joseph,1845-10-02,M,rep,IA,Republican
5503,Thomas,Ormsby,1832-08-21,M,rep,WI,Republican
5504,Thompson,Albert,1842-01-23,M,rep,OH,Republican
5505,Townsend,Charles,1841-11-24,M,rep,PA,Republican
5508,Turner,Erastus,1846-12-26,M,rep,KS,Republican
5509,Van Schaick,Isaac,1817-12-07,M,rep,WI,Republican
5510,Vandever,William,1817-03-31,M,rep,CA,Republican
5513,Waddill,Edmund,1855-05-22,M,rep,VA,Republican
5514,Wade,William,1835-11-03,M,rep,MO,Republican
5516,Wallace,Rodney,1823-12-21,M,rep,MA,Republican
5517,Wallace,William,1856-05-21,M,rep,NY,Republican
5518,Washburn,William,1831-01-14,M,sen,MN,Republican
5519,Watson,Lewis,1819-04-14,M,rep,PA,Republican
5520,Wheeler,Frank,1853-03-02,M,rep,MI,Republican
5523,Wickham,Charles,1836-09-15,M,rep,OH,Republican
5524,Wilber,David,1820-10-05,M,rep,NY,Republican
5527,Williams,Elihu,1835-01-24,M,rep,OH,Republican
5528,Wilson,James,1828-10-19,M,sen,IA,Republican
5529,Yardley,Robert,1850-10-09,M,rep,PA,Republican
5531,Carey,Joseph,1845-01-19,M,sen,WY,Republican
5533,McConnell,William,1839-09-18,M,sen,ID,Republican
5534,Power,Thomas,1839-05-22,M,sen,MT,Republican
5535,Sanders,Wilbur,1834-05-02,M,sen,MT,Republican
5539,Atkinson,Louis,1841-04-16,M,rep,PA,Republican
5542,Bartine,Horace,1848-03-21,M,rep,NV,Republican
5544,Belknap,Charles,1846-10-17,M,rep,MI,Republican
5546,Bergen,Christopher,1841-08-02,M,rep,NJ,Republican
5553,Buchanan,James,1839-06-17,M,rep,NJ,Republican
5564,Cameron,James,1833-05-14,M,sen,PA,Republican
5568,Cheatham,Henry,1857-12-27,M,rep,NC,Republican
5576,Cutting,John,1844-09-07,M,rep,CA,Republican
5580,Doan,Robert,1831-07-23,M,rep,OH,Republican
5583,Felton,Charles,1832-01-01,M,sen,CA,Republican
5584,Flick,James,1845-08-28,M,rep,IA,Republican
5589,Gamble,John,1848-01-15,M,rep,SD,Republican
5599,Harvey,David,1845-03-20,M,rep,OK,Republican
5604,Houk,Leonidas,1836-06-08,M,rep,TN,Republican
5607,Jolley,John,1840-07-14,M,rep,SD,Republican
5619,McKenna,Joseph,1843-08-10,M,rep,CA,Republican
5625,O’Donnell,James,1840-03-25,M,rep,MI,Republican
5637,Quackenbush,John,1828-10-15,M,rep,NY,Republican
5638,Raines,John,1840-05-06,M,rep,NY,Republican
5639,Rife,John,1846-08-14,M,rep,PA,Republican
5641,Russell,Leslie,1840-04-15,M,rep,NY,Republican
5642,Sanford,John,1851-01-18,M,rep,NY,Republican
5644,Scull,Edward,1818-02-05,M,rep,PA,Republican
5646,Shonk,George,1850-04-26,M,rep,PA,Republican
5649,Squire,Watson,1838-05-18,M,sen,WA,Republican
5652,Stanford,Leland,1824-03-09,M,sen,CA,Republican
5654,Stewart,Andrew,1836-04-06,M,rep,PA,Republican
5658,Taylor,Abner,,M,rep,IL,Republican
5659,Taylor,Ezra,1823-07-09,M,rep,OH,Republican
5660,Taylor,Joseph,1830-11-07,M,rep,OH,Republican
5661,Taylor,Vincent,1845-12-06,M,rep,OH,Republican
5663,Townsend,Hosea,1840-06-16,M,rep,CO,Republican
5676,Wilson,John,1846-01-30,M,rep,KY,Republican
5683,Perkins,Bishop,1841-10-18,M,sen,KS,Republican
5684,Adams,Silas,1839-02-09,M,rep,KY,Republican
5694,Blair,Henry,1834-12-06,M,rep,NH,Republican
5707,Bundy,Hezekiah,1817-08-15,M,rep,OH,Republican
5713,Caldwell,John,1852-04-21,M,rep,OH,Republican
5721,Childs,Robert,1845-03-22,M,rep,IL,Republican
5743,Enochs,William,1842-03-29,M,rep,OH,Republican
5752,Funk,Benjamin,1838-10-17,M,rep,IL,Republican
5753,Funston,Edward,1836-09-16,M,rep,KS,Republican
5772,Haugen,Nils,1849-03-09,M,rep,WI,Republican
5776,Henderson,Thomas,1824-11-29,M,rep,IL,Republican
5780,Hopkins,Albert,1837-09-15,M,rep,PA,Republican
5782,Houk,John,1860-02-26,M,rep,TN,Republican
5787,Jorden,Edwin,1863-08-30,M,rep,PA,Republican
5793,Lilly,William,1821-06-03,M,rep,PA,Republican
5796,Lucas,William,1835-07-03,M,rep,SD,Republican
5802,Marvin,Francis,1828-03-08,M,rep,NY,Republican
5804,McDowell,Alexander,1845-03-04,M,rep,PA,Republican
5811,Moon,John,1836-01-18,M,rep,MI,Republican
5817,O’Neill,Charles,1821-03-21,M,rep,PA,Republican
5828,Randall,Charles,1824-02-20,M,rep,MA,Republican
5836,Shaw,George,1854-03-12,M,rep,WI,Republican
5838,Sherman,John,1823-05-10,M,sen,OH,Republican
5847,Stockbridge,Francis,1826-04-09,M,sen,MI,Republican
5850,Storer,Bellamy,1847-08-28,M,rep,OH,Republican
5852,Sweet,Willis,1856-01-01,M,rep,ID,Republican
5853,Taylor,Alfred,1848-08-06,M,rep,TN,Republican
5858,Van Voorhis,John,1826-10-22,M,rep,NY,Republican
5860,Waugh,Daniel,1842-03-07,M,rep,IN,Republican
5863,Wever,John,1847-02-24,M,rep,NY,Republican
5864,Wheeler,Hamilton,1848-08-05,M,rep,IL,Republican
5866,White,William,1850-10-07,M,rep,OH,Republican
5871,Wright,Myron,1847-06-12,M,rep,PA,Republican
5874,Patton,John,1850-10-30,M,sen,MI,Republican
5877,Aitken,David,1853-09-05,M,rep,MI,Republican
5878,Aldrich,James,1853-04-06,M,rep,IL,Republican
5879,Aldrich,Truman,1848-10-17,M,rep,AL,Republican
5880,Allen,Clarence,1852-09-08,M,rep,UT,Republican
5881,Anderson,William,1853-07-10,M,rep,TN,Republican
5882,Apsley,Lewis,1852-09-29,M,rep,MA,Republican
5883,Arnold,Warren,1839-06-03,M,rep,RI,Republican
5884,Atwood,Harrison,1863-08-26,M,rep,MA,Republican
5885,Avery,John,1824-02-29,M,rep,MI,Republican
5886,Baker,Henry,1841-01-11,M,rep,NH,Republican
5887,Baker,Lucien,1846-06-08,M,sen,KS,Republican
5891,Black,Frank,1853-03-08,M,rep,NY,Republican
5893,Blue,Richard,1841-09-08,M,rep,KS,Republican
5895,Bowers,William,1834-10-20,M,rep,CA,Republican
5896,Brown,Foster,1852-12-24,M,rep,TN,Republican
5898,Burrell,Orlando,1826-07-26,M,rep,IL,Republican
5899,Burton,Charles,1846-04-04,M,rep,MO,Republican
5902,Chandler,William,1835-12-28,M,sen,NH,Republican
5904,Clark,Charles,1827-08-21,M,rep,MO,Republican
5909,Coffin,Charles,1841-07-18,M,rep,MD,Republican
5910,Cogswell,William,1838-08-23,M,rep,MA,Republican
5911,Cook,Samuel,1849-01-28,M,rep,WI,Republican
5917,Crowther,George,1849-01-26,M,rep,MO,Republican
5919,Curtis,Newton,1835-05-21,M,rep,NY,Republican
5920,Daniels,Charles,1825-03-24,M,rep,NY,Republican
5921,De Witt,Francis,1849-03-11,M,rep,OH,Republican
5923,Doolittle,William,1848-11-06,M,rep,WA,Republican
5925,Draper,William,1842-04-09,M,rep,MA,Republican
5928,Gear,John,1825-04-07,M,sen,IA,Republican
5930,Griswold,Matthew,1833-06-06,M,rep,PA,Republican
5931,Hadley,William,1847-06-15,M,rep,IL,Republican
5932,Hainer,Eugene,1851-08-16,M,rep,NE,Republican
5934,Halterman,Frederick,1831-10-22,M,rep,PA,Republican
5935,Hanly,James,1863-04-04,M,rep,IN,Republican
5936,Hardy,Alexander,1847-12-16,M,rep,IN,Republican
5938,Harris,Stephen,1824-05-22,M,rep,OH,Republican
5941,Hatch,Jethro,1837-06-18,M,rep,IN,Republican
5942,Heiner,Daniel,1854-12-30,M,rep,PA,Republican
5944,Hopkins,Nathan,1852-10-27,M,rep,KY,Republican
5945,Hubbard,Joel,1860-11-06,M,rep,MO,Republican
5946,Hulick,George,1833-06-29,M,rep,OH,Republican
5947,Huling,James,1844-03-24,M,rep,WV,Republican
5949,Hyde,Samuel,1842-04-22,M,rep,WA,Republican
5950,Johnson,Grove,1841-03-27,M,rep,CA,Republican
5953,Kiefer,Andrew,1832-05-25,M,rep,MN,Republican
5954,Kirkpatrick,Snyder,1848-02-21,M,rep,KS,Republican
5958,Le Fever,Jacob,1830-04-20,M,rep,NY,Republican
5959,Leighty,Jacob,1839-11-15,M,rep,IN,Republican
5960,Leisenring,John,1853-06-03,M,rep,PA,Republican
5961,Leonard,Fred,1856-02-16,M,rep,PA,Republican
5962,Lewis,John,1841-10-14,M,rep,KY,Republican
5964,Linton,William,1856-02-04,M,rep,MI,Republican
5967,McBride,George,1854-03-13,M,sen,OR,Republican
5968,McCall,John,1859-08-14,M,rep,TN,Republican
5969,McClure,Addison,1839-10-10,M,rep,OH,Republican
5970,McCormick,Richard,1832-05-23,M,rep,NY,Republican
5974,Meiklejohn,George,1857-08-26,M,rep,NE,Republican
5977,Miller,Orrin,1856-01-11,M,rep,KS,Republican
5978,Milnes,Alfred,1844-05-28,M,rep,MI,Republican
5980,Morse,Elijah,1841-05-25,M,rep,MA,Republican
5982,Mozley,Norman,1865-12-11,M,rep,MO,Republican
5983,Murphy,Everett,1852-07-24,M,rep,IL,Republican
5984,Murphy,Nathan,1849-10-14,M,rep,AZ,Republican
5985,Murray,George,1853-09-22,M,rep,SC,Republican
5987,Noonan,George,1828-08-20,M,rep,TX,Republican
5992,Phillips,Thomas,1835-02-23,M,rep,PA,Republican
5993,Pickler,John,1844-01-24,M,rep,SD,Republican
5994,Poole,Theodore,1840-04-10,M,rep,NY,Republican
5995,Post,Philip,1833-03-19,M,rep,IL,Republican
5997,Raney,John,1849-09-28,M,rep,MO,Republican
5998,Remann,Frederick,1847-05-10,M,rep,IL,Republican
5999,Rinaker,John,1830-11-01,M,rep,IL,Republican
6000,Robinson,John,1846-05-23,M,rep,PA,Republican
6003,Scranton,Joseph,1838-07-26,M,rep,PA,Republican
6004,Settle,Thomas,1865-03-10,M,rep,NC,Republican
6005,Sewell,William,1835-12-06,M,sen,NJ,Republican
6007,Shoup,George,1836-06-15,M,sen,ID,Republican
6010,Stahle,James,1829-01-11,M,rep,PA,Republican
6011,Stephenson,Samuel,1831-12-23,M,rep,MI,Republican
6012,Strong,Luther,1838-06-23,M,rep,OH,Republican
6013,Taft,Charles,1843-12-21,M,rep,OH,Republican
6015,Thomas,Henry,1843-12-17,M,rep,MI,Republican
6016,Thurston,John,1847-08-21,M,sen,NE,Republican
6017,Tracewell,Robert,1852-05-07,M,rep,IN,Republican
6018,Tracey,John,1836-09-18,M,rep,MO,Republican
6019,Treloar,William,1850-09-21,M,rep,MO,Republican
6023,Van Horn,Robert,1824-05-19,M,rep,MO,Republican
6027,Watson,David,1849-06-18,M,rep,OH,Republican
6028,Willis,Jonathan,1830-04-05,M,rep,DE,Republican
6029,Wilson,George,1840-02-22,M,rep,OH,Republican
6030,Wilson,John,1850-08-07,M,sen,WA,Republican
6031,Wolcott,Edward,1848-03-26,M,sen,CO,Republican
6032,Wood,Benson,1839-03-31,M,rep,IL,Republican
6034,Woodman,Charles,1844-03-11,M,rep,IL,Republican
6035,Woomer,Ephraim,1844-01-14,M,rep,PA,Republican
6037,Brown,Arthur,1843-03-08,M,sen,UT,Republican
6039,McKinley,William,1843-01-29,M,rep,OH,Republican
6040,Arnold,William,1851-07-15,M,rep,PA,Republican
6042,Barber,Isaac,1852-01-26,M,rep,MD,Republican
6044,Barrett,William,1858-12-29,M,rep,MA,Republican
6045,Barrows,Samuel,1845-05-26,M,rep,MA,Republican
6046,Beach,Clifton,1845-09-16,M,rep,OH,Republican
6047,Belden,James,1825-09-30,M,rep,NY,Republican
6048,Belford,Joseph,1852-08-05,M,rep,NY,Republican
6049,Belknap,Hugh,1860-09-01,M,rep,IL,Republican
6051,Bennett,Charles,1863-12-11,M,rep,NY,Republican
6053,Booze,William,1862-01-09,M,rep,MD,Republican
6055,Brewster,Henry,1845-09-07,M,rep,NY,Republican
6056,Broderick,Case,1839-09-23,M,rep,KS,Republican
6062,Clark,Samuel,1842-10-11,M,rep,IA,Republican
6063,Codding,James,1849-07-08,M,rep,PA,Republican
6064,Colson,David,1861-04-01,M,rep,KY,Republican
6065,Connolly,James,1843-03-08,M,rep,IL,Republican
6066,Cooke,Edward,1849-10-17,M,rep,IL,Republican
6068,Curtis,George,1844-04-01,M,rep,IA,Republican
6069,Davison,George,1855-03-23,M,rep,KY,Republican
6070,Deboe,William,1849-06-30,M,sen,KY,Republican
6072,Dorr,Charles,1852-08-12,M,rep,WV,Republican
6074,Evans,Walter,1842-09-18,M,rep,KY,Republican
6075,Fenton,Lucien,1844-05-07,M,rep,OH,Republican
6076,Fischer,Israel,1858-08-17,M,rep,NY,Republican
6077,Foote,Wallace,1864-04-07,M,rep,NY,Republican
6079,Griffin,Michael,1842-09-09,M,rep,WI,Republican
6081,Hager,Alva,1850-10-29,M,rep,IA,Republican
6086,Henry,Charles,1849-07-01,M,rep,IN,Republican
6087,Hicks,Josiah,1844-08-01,M,rep,PA,Republican
6088,Hilborn,Samuel,1834-12-09,M,rep,CA,Republican
6092,Howe,James,1839-01-27,M,rep,NY,Republican
6094,Hurley,Denis,1843-03-14,M,rep,NY,Republican
6095,Johnson,Henry,1850-10-28,M,rep,IN,Republican
6097,Jones,John,1829-01-27,M,sen,NV,Republican
6101,Kirkpatrick,William,1844-04-21,M,rep,PA,Republican
6103,Kulp,Monroe,1858-10-23,M,rep,PA,Republican
6104,Kyle,James,1854-02-24,M,sen,SD,Republican
6106,Low,Philip,1836-05-06,M,rep,NY,Republican
6108,Mahany,Rowland,1864-09-28,M,rep,NY,Republican
6113,McDonald,John,1837-05-24,M,rep,MD,Republican
6114,McEwan,Thomas,1854-02-26,M,rep,NJ,Republican
6115,McIntire,William,1850-06-30,M,rep,MD,Republican
6118,Miller,Warren,1847-04-02,M,rep,WV,Republican
6119,Milliken,Seth,1831-12-12,M,rep,ME,Republican
6120,Mills,Daniel,1838-02-25,M,rep,IL,Republican
6121,Mitchell,John,1858-03-18,M,rep,NY,Republican
6122,Morrill,Justin,1810-04-14,M,sen,VT,Republican
6123,Northway,Stephen,1833-06-19,M,rep,OH,Republican
6124,Odell,Benjamin,1854-01-14,M,rep,NY,Republican
6127,Perkins,George,1840-02-29,M,rep,IA,Republican
6129,Pitney,Mahlon,1858-02-05,M,rep,NJ,Republican
6131,Pritchard,Jeter,1857-07-12,M,sen,NC,Republican
6132,Quigg,Lemuel,1863-02-12,M,rep,NY,Republican
6134,Royse,Lemuel,1847-01-19,M,rep,IN,Republican
6135,Sauerhering,Edward,1864-06-24,M,rep,WI,Republican
6137,Shannon,Richard,1839-02-12,M,rep,NY,Republican
6139,Simpkins,John,1862-06-27,M,rep,MA,Republican
6142,Snover,Horace,1847-09-21,M,rep,MI,Republican
6143,Spalding,George,1836-11-12,M,rep,MI,Republican
6144,Stone,Charles,1843-06-29,M,rep,PA,Republican
6145,Stone,William,1846-04-18,M,rep,PA,Republican
6147,Strode,Jesse,1845-02-18,M,rep,NE,Republican
6149,Sturtevant,John,1835-02-20,M,rep,PA,Republican
6150,Thorp,Robert,1850-03-12,M,rep,VA,Republican
6154,Updegraff,Thomas,1834-04-03,M,rep,IA,Republican
6158,Walker,James,1832-08-27,M,rep,VA,Republican
6159,Walker,Joseph,1829-12-21,M,rep,MA,Republican
6160,Ward,William,1856-09-02,M,rep,NY,Republican
6161,Wellington,George,1852-01-28,M,sen,MD,Republican
6162,White,George,1848-03-07,M,rep,IL,Republican
6163,Wilber,David,1859-12-07,M,rep,NY,Republican
6164,Williams,Morgan,1831-09-17,M,rep,PA,Republican
6165,Wilson,Francis,1844-02-11,M,rep,NY,Republican
6166,Wright,Ashley,1841-05-25,M,rep,MA,Republican
6167,Yost,Jacob,1853-04-01,M,rep,VA,Republican
6168,Simon,Joseph,1851-02-07,M,sen,OR,Republican
6170,Aldrich,William,1853-03-11,M,rep,AL,Republican
6174,Bailey,Willis,1854-10-12,M,rep,KS,Republican
6176,Baker,William,1840-07-22,M,rep,MD,Republican
6178,Barham,John,1843-07-17,M,rep,CA,Republican
6185,Brown,Seth,1841-01-04,M,rep,OH,Republican
6189,Chickering,Charles,1843-11-26,M,rep,NY,Republican
6190,Clarke,Frank,1850-09-10,M,rep,NH,Republican
6192,Cochrane,Aaron,1858-03-14,M,rep,NY,Republican
6197,Danford,Lorenzo,1829-10-18,M,rep,OH,Republican
6198,Davenport,Samuel,1834-01-15,M,rep,PA,Republican
6200,Davis,Cushman,1838-06-16,M,sen,MN,Republican
6202,Dingley,Nelson,1832-02-15,M,rep,ME,Republican
6206,Faris,George,1854-06-09,M,rep,IN,Republican
6208,Foster,Addison,1837-01-28,M,sen,WA,Republican
6209,Freer,Romeo,1846-11-09,M,rep,WV,Republican
6214,Grout,William,1836-05-24,M,rep,VT,Republican
6215,Hanna,Marcus,1837-09-24,M,sen,OH,Republican
6216,Harmer,Alfred,1825-08-08,M,rep,PA,Republican
6217,Hawley,Joseph,1826-10-31,M,sen,CT,Republican
6218,Hawley,Robert,1849-10-25,M,rep,TX,Republican
6219,Hayward,Monroe,1840-12-22,M,sen,NE,Republican
6221,Hoffecker,John,1827-09-12,M,rep,DE,Republican
6222,Hoffecker,Walter,1854-09-20,M,rep,DE,Republican
6223,Hooker,Warren,1856-11-24,M,rep,NY,Republican
6225,Kerr,Josiah,1861-01-10,M,rep,MD,Republican
6226,Kerr,Winfield,1852-06-23,M,rep,OH,Republican
6227,Lane,Joseph,1858-05-06,M,rep,IA,Republican
6229,Linney,Romulus,1841-12-26,M,rep,NC,Republican
6230,Lybrand,Archibald,1840-05-23,M,rep,OH,Republican
6233,McComas,Louis,1846-10-28,M,sen,MD,Republican
6235,McPherson,Smith,1848-02-14,M,rep,IA,Republican
6237,Mesick,William,1856-08-26,M,rep,MI,Republican
6240,O’Grady,James,1863-03-31,M,rep,NY,Republican
6241,Packer,Horace,1851-10-11,M,rep,PA,Republican
6242,Pearce,Charles,1842-05-29,M,rep,MO,Republican
6243,Pearson,Richmond,1852-01-26,M,rep,NC,Republican
6244,Perea,Pedro,1852-04-22,M,rep,NM,Republican
6245,Phillips,Fremont,1856-03-16,M,rep,OH,Republican
6246,Powers,Horace,1835-05-29,M,rep,VT,Republican
6247,Pugh,Samuel,1850-01-28,M,rep,KY,Republican
6248,Quarles,Joseph,1843-12-16,M,sen,WI,Republican
6250,Reed,Thomas,1839-10-18,M,rep,ME,Republican
6253,Ross,Jonathan,1826-04-30,M,sen,VT,Republican
6256,Sprague,Charles,1857-06-10,M,rep,MA,Republican
6258,Stewart,Alexander,1829-09-12,M,rep,WI,Republican
6259,Stewart,William,1827-08-09,M,sen,NV,Republican
6262,Thropp,Joseph,1847-10-04,M,rep,PA,Republican
6265,Waters,Russell,1843-06-06,M,rep,CA,Republican
6266,Weaver,Walter,1851-04-01,M,rep,OH,Republican
6267,Weymouth,George,1850-08-25,M,rep,MA,Republican
6269,White,George,1852-12-18,M,rep,NC,Republican
6272,Wise,Richard,1843-09-02,M,rep,VA,Republican
6275,Bard,Thomas,1841-12-08,M,sen,CA,Republican
6277,Aplin,Henry,1841-04-15,M,rep,MI,Republican
6278,Barney,Samuel,1846-01-31,M,rep,WI,Republican
6285,Boutelle,Charles,1839-02-09,M,rep,ME,Republican
6286,Bristow,Henry,1840-06-05,M,rep,NY,Republican
6287,Bromwell,Jacob,1848-05-11,M,rep,OH,Republican
6288,Brosius,Marriott,1843-03-07,M,rep,PA,Republican
6289,Bull,Melville,1854-09-29,M,rep,RI,Republican
6291,Burton,Joseph,1852-11-16,M,sen,KS,Republican
6295,Coombs,Frank,1853-12-27,M,rep,CA,Republican
6297,Corliss,John,1851-06-07,M,rep,MI,Republican
6299,Crump,Rousseau,1843-05-20,M,rep,MI,Republican
6301,Dahle,Herman,1855-03-30,M,rep,WI,Republican
6303,Dietrich,Charles,1853-11-26,M,sen,NE,Republican
6305,Eddy,Frank,1856-04-01,M,rep,MN,Republican
6308,Emerson,Louis,1857-07-25,M,rep,NY,Republican
6312,Flynn,Dennis,1861-02-13,M,rep,OK,Republican
6318,Grow,Galusha,1823-08-31,M,rep,PA,Republican
6320,Hanbury,Harry,1863-01-01,M,rep,NY,Republican
6321,Heatwole,Joel,1856-08-22,M,rep,MN,Republican
6322,Henderson,David,1840-03-14,M,rep,IA,Republican
6324,Hoar,George,1826-08-29,M,sen,MA,Republican
6326,Irwin,Harvey,1844-12-10,M,rep,KY,Republican
6327,Jack,Summers,1852-07-18,M,rep,PA,Republican
6330,Joy,Charles,1849-12-11,M,rep,MO,Republican
6331,Kearns,Thomas,1862-04-11,M,sen,UT,Republican
6334,Knox,William,1843-09-10,M,rep,MA,Republican
6336,Lessler,Montague,1869-01-01,M,rep,NY,Republican
6337,Lewis,Robert,1864-12-30,M,rep,PA,Republican
6338,Loud,Eugene,1847-03-12,M,rep,CA,Republican
6340,McMillan,James,1838-05-12,M,sen,MI,Republican
6342,Mercer,David,1857-07-09,M,rep,NE,Republican
6344,Millard,Joseph,1836-04-20,M,sen,NE,Republican
6345,Mitchell,John,1835-06-22,M,sen,OR,Republican
6346,Moody,James,1858-02-12,M,rep,NC,Republican
6347,Moody,Malcolm,1854-11-30,M,rep,OR,Republican
6348,Moody,William,1853-12-23,M,rep,MA,Republican
6350,Morris,Robert,1853-06-30,M,rep,MN,Republican
6351,Moss,John,1868-01-03,M,rep,KY,Republican
6361,Quay,Matthew,1833-09-30,M,sen,PA,Republican
6362,Ray,George,1844-02-03,M,rep,NY,Republican
6363,Reeves,Walter,1848-09-25,M,rep,IL,Republican
6366,Rumple,John,1841-03-04,M,rep,IA,Republican
6367,Russell,Charles,1852-03-02,M,rep,CT,Republican
6369,Schirm,Charles,1864-08-12,M,rep,MD,Republican
6371,Shattuc,William,1841-06-11,M,rep,OH,Republican
6372,Shaw,Albert,1841-12-21,M,rep,NY,Republican
6373,Shelden,Carlos,1840-06-10,M,rep,MI,Republican
6375,Showalter,Joseph,1851-02-11,M,rep,PA,Republican
6376,Smith,Henry,1856-06-02,M,rep,MI,Republican
6379,Steele,George,1839-12-13,M,rep,IN,Republican
6380,Stewart,James,1851-06-15,M,rep,NJ,Republican
6381,Stewart,John,1853-10-20,M,rep,NY,Republican
6383,Storm,Frederic,1844-07-02,M,rep,NY,Republican
6386,Tayler,Robert,1852-11-26,M,rep,OH,Republican
6387,Tompkins,Arthur,1865-08-26,M,rep,NY,Republican
6388,Tompkins,Emmett,1853-09-01,M,rep,OH,Republican
6389,Wagoner,George,1863-09-03,M,rep,MO,Republican
6390,Weeks,Edgar,1839-08-03,M,rep,MI,Republican
6394,Woods,Samuel,1845-09-19,M,rep,CA,Republican
6396,Young,James,1847-03-10,M,rep,PA,Republican
6397,Alger,Russell,1836-02-27,M,sen,MI,Republican
6398,Dryden,John,1839-08-07,M,sen,NJ,Republican
6399,Allee,James,1857-12-02,M,sen,DE,Republican
6400,Allison,William,1829-03-02,M,sen,IA,Republican
6401,Ankeny,Levi,1844-08-01,M,sen,WA,Republican
6409,Boreing,Vincent,1839-11-24,M,rep,KY,Republican
6412,Burk,Henry,1850-09-26,M,rep,PA,Republican
6416,Connell,William,1827-09-10,M,rep,PA,Republican
6421,Daniels,Milton,1838-04-18,M,rep,CA,Republican
6424,Degetau,Federico,1862-12-05,M,rep,PR,Republican
6429,Douglas,William,1853-12-05,M,rep,NY,Republican
6431,Evans,Alvin,1845-10-04,M,rep,PA,Republican
6432,Fairbanks,Charles,1852-05-11,M,sen,IN,Republican
6434,Foerderer,Robert,1860-05-16,M,rep,PA,Republican
6435,Foraker,Joseph,1846-07-05,M,sen,OH,Republican
6437,Fulton,Charles,1853-08-24,M,sen,OR,Republican
6438,Gibson,Henry,1837-12-24,M,rep,TN,Republican
6439,Gill,Joseph,1846-09-21,M,rep,OH,Republican
6440,Gillet,Charles,1840-11-26,M,rep,NY,Republican
6444,Hansbrough,Henry,1848-01-30,M,sen,ND,Republican
